Token contract address,Token symbol,Token name,Threshold number for GodLike,Network
0xe599acae14e5ff1e3e51abcd311e7d1b5771c04d,yRC20,yRC20 Token Standart,,
0xd5cc838d2139133e008e43ca9d71589f502fd9d3,ySAFE,ySafe,,
0xc75623811662a299907d641f03d7458a6e8150d0,YSF,YFSnap,,
0xcaa700d1243916bda7ac24f301ea5b7ab07f0724,YSHIELD,YShield.Finance,,
0xf32000003bac8e9a80ad58d68a71649856564e90,YSM,YSM.finance,,
0x6cb125ca78d7f151c04c4ca2ac77238c848acc07,Ystake,Ystaking.finance,,
0xbeda52a466c824738f735c0645cf3cae58a50aad,YSV,ysv.finance,,
0x6d10d294f5cd269d6f890e03391cfe70f073b6f7,YSWAP,YearnSwap,,
0x0c71610d0bfac6687bc7bea42b599f0b4609cd00,YSXP,ySWIPE,,
0x9b269a886da5efb5f34d3a0ab0be539e36173ba3,YTLP,YELLOWTULIP,,
0x5322a3556f979ce2180b30e689a9436fddcb1021,yTSLA,yTSLA Finance,,
0x3ddb6c78102197fb56a95063ca97c99de39cf92a,YUMM,Yumm.finance,,
0xd980a14fc6c7cea46ac8263625a42d38feea00a7,Yummy,YummySwap,,
0xd811fa26129813d3be1a6b0288801a5ac80201a9,Yumy,Yumy.finance,,
0x00c75a83cb5150f50ecd7559a4c82ec42b791934,YVF,YVF.Finance Official,,
0x2d91df23080cbba70c5649698b19d46de526668f,YVV,YVV.Finance,,
0x4ac253e2ba08c9b0bde8007f23c4ff81edf281ed,YWD,ywd.finance,,
0xe68296991b9e4409c678dc770bf9cd5ecd84f2f5,YY,YangYong,,
0x55b328ee9853664a7f563fbf786c084cf18f26f0,YYAM,YYAM.Finance,,
0x3d4e4a70e280d6a6d06aa4eb00816c196be335ad,YYFF,YYFF.Finance,,
0xfe65011958b15f88be93c82f8f9d127ff137fc8a,YYFI,YYFI.finance,,
0x9764ce0575fc1cee7668f0dc09d6065ce9e5c25b,YYI,YYI.Finance,,
0x605e5e546cb98064f2a6c8cb36d5e5a1aad8841f,YYII,YYII.Finance,,
0xccfd96c609f638eeacf2d5b171ff3bf99d261a17,YYM,yym.finance,,
0x1e326fe946c0e3a33fc2bf47883e8ce3168d7795,YZUT,YZeroUtility,,
0xee2ce9a40c650e48f767bf15e35b82c561da190b,YZZZ,Finance zzz,,
0xef976ce7d5d2f2d0108a46d4625e4f69564691b6,ZAC,ZAC.Finance,,
0xe61bea794653461657a8fb06b959cffe96e0fa03,ZAVA,Zava Network,,
0xf75b9289260c31c9c44feef3f9512c048bb70cd3,ZAZA,Zaza Network,,
0xc8f936db3e023c75a7c12cd5a3b46dc5e303c643,ZBN,ZAVA Balancing Network,,
0x407b0059f87ac505ea7e7696f2599454587a4c1c,ZEN,zenimix.com,,
0xbe458554dfd385f70a2b4f2e01fdee30a500ac9a,ZEUS,Zeus Network,,
0x2bbf51bd3f9342f6e44ef6e0cb2e22780d1f23cb,ZFI,ZFI,,
0xb94d5ae37608529f2817bed281f33b33be913ad0,ZOD,Zodi Chain,,
0xdeeb40536e94be7226b77fb89d7d3cd65a82fb85,ZOM,Zoom Protocol,,
0x2dbc2423931d870933813945a4c5aeb7b45a72ce,ZONS,Ozonswap.com,,
0xa358c9ff0cceae9446fbbf30b62e0f2462dbca4f,ZPER,ZPER Finance,,
0x8c96fc6ec1c1c566d3e05392243a69608ba32d26,ZS,Coin Voyage Diamond,,
0xa5792162f907d0299309eec434a770a67458a1d7,ZTW,Zeta Wallet,,
0x83f873388cd14b83a9f47fabde3c9850b5c74548,ZUT,ZeroUtility,,
0xb36105799b6e9139614526cdbdfd3247798bac04,ZUT3,ZUT3,,
0x32dfda6c2d85670b07a0b2da79141d4e1bb37f6b,ZUTX,ZeroUtilityXtreme,,
0xf0bd8cca6fb7c17bb11f37aeb1486c245c7ae304,ZYRO,Zyro,,
0x8b347235c4b6571cfe18ef7bac4be2029e1a3d25,ZYTH,ZYTH,,
0x2bf157e727e9e46daee65403156a6244e1e26a69,ZZ,zz.finance,,
0x4e1f749d1e5af09f6cf27ca30f7e2a6597279a33,ZZZ,ZZZ,,
